Roto_Rank,Roto_Rank_Bat,Season,Points,Total_Zn,Total_Z,Name,Team,Age,BA,R,RBI,HR,SB,BA_zscore,R_zscore,RBI_zscore,HR_zscore,SB_zscore,Roto_Rank_Pit,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
993,464.0,2019.0,30.0,-74.95970999639768,-1.1175130472844064,Kristopher Negron,- - -,33.0,0.247,12.0,8.0,2.0,1.0,0.47999933952349777,-0.38196330096400244,-0.49106803207695515,-0.47453005233801065,-0.249951001428936,,,,,,,,,,,
994,,2019.0,29.0,-20.586429956531127,-1.117695913088258,Peter Fairbanks,- - -,25.0,,,,,,,,,,,529.0,28.0,6.86,1.6666666666666667,2.0,2.0,-0.44883017369687767,0.33081878864533026,0.19419890600964165,0.10696882298026894,-0.25081686771667727
995,,2019.0,-4.0,-46.320571569563846,-1.1323879907201744,Brad Boxberger,Royals,31.0,,,,,,,,,,,530.0,27.0,5.4,1.6030534351145038,1.0,1.0,-0.4672675303023136,-0.025493958036618178,0.09615523549334844,-0.08491823227819599,-0.5095409506829345
996,465.0,2019.0,37.0,-79.15032013059124,-1.1394288125180587,Rafael Ortega,Braves,28.0,0.205,7.0,10.0,2.0,3.0,0.17079252065682632,-0.545139130753578,-0.42424687177784365,-0.47453005233801065,0.1336947216945471,,,,,,,,,,,
997,,2019.0,29.0,-29.208176159661996,-1.1428199826166874,Tyler Olson,Indians,29.0,,,,,,,,,,,531.0,28.0,4.4,1.6556291390728477,0.0,1.0,-0.44883017369687767,-0.26954378453110345,0.17718735523131787,-0.2768052875366609,-0.5095409506829345
998,,2019.0,13.0,-54.37284655692373,-1.1451453064052004,Nick Margevicius,Padres,23.0,,,,,,,,,,,532.0,42.0,6.79,1.6140350877192982,0.0,2.0,-0.1907071812207745,0.31373530079071626,0.11308066914037151,-0.2768052875366609,-0.25081686771667727
999,466.0,2019.0,12.0,-59.77118786012541,-1.1501607261425195,Andrew Stevenson,Nationals,25.0,0.36700000000000005,4.0,0.0,0.0,0.0,1.3634473934282736,-0.6430446286273234,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1000,,2019.0,36.0,-18.300970245406017,-1.1581138336139634,Jeffrey Springs,Rangers,26.0,,,,,,,,,,,533.0,32.0,6.4,1.9003115264797508,0.0,4.0,-0.3750807472751339,0.21855586845786706,0.5543032285601387,-0.2768052875366609,0.26663129821583725
1001,,2019.0,16.0,-33.54701406960441,-1.1711729704796354,Josh A. Smith,Red Sox,31.0,,,,,,,,,,,534.0,29.0,5.81,1.4193548387096775,1.0,0.0,-0.4303928170914417,0.0745664708261206,-0.1869695833653147,-0.08491823227819599,-0.7682650336491917
1002,,2019.0,12.0,-34.11654376378028,-1.1725825868961888,Lewis Thorpe,Twins,23.0,,,,,,,,,,,535.0,31.0,6.18,1.7647058823529411,0.0,3.0,-0.39351810388056985,0.16486490662908015,0.3453015040994579,-0.2768052875366609,0.007907215249580005
1003,467.0,2019.0,53.0,-94.94640207149077,-1.1746200753930371,Wilmer Difo,Nationals,27.0,0.252,15.0,8.0,2.0,0.0,0.5168096751028635,-0.28405780309025713,-0.49106803207695515,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1004,,2019.0,19.0,-20.360889088460336,-1.1826984122066828,Joel Kuhnel,Reds,24.0,,,,,,,,,,,536.0,9.0,4.66,1.4130434782608696,0.0,1.0,-0.7991399492001605,-0.20609082964253733,-0.19669694557053571,-0.2768052875366609,-0.5095409506829345
1005,,2019.0,40.0,-24.219466908803486,-1.182753286390872,Juan Minaya,White Sox,28.0,,,,,,,,,,,537.0,27.0,3.9,1.5808823529411764,0.0,0.0,-0.4672675303023136,-0.3915686977783462,0.061984132681052045,-0.2768052875366609,-0.7682650336491917
1006,,2019.0,7.0,-17.894515165937396,-1.1831091571181207,Danny Hultzen,Cubs,29.0,,,,,,,,,,,538.0,5.0,0.0,1.9354838709677418,0.0,0.0,-0.8728893756219043,-1.3433630211068386,0.6085124814172025,-0.2768052875366609,-0.7682650336491917
1007,,2019.0,33.0,-26.518715870782046,-1.1852294557001721,David McKay,- - -,24.0,,,,,,,,,,,539.0,34.0,5.47,1.417624521072797,0.0,0.0,-0.33820603406426203,-0.00841047018200436,-0.18963642936793823,-0.2768052875366609,-0.7682650336491917
1008,468.0,2019.0,50.0,-100.00505530707895,-1.187793381241502,Ryan Goins,White Sox,31.0,0.25,13.0,10.0,2.0,0.0,0.5020855408711172,-0.34932813500608734,-0.42424687177784365,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1009,469.0,2019.0,22.0,-63.27590855281942,-1.1897031311236008,Danny Mendick,White Sox,25.0,0.308,6.0,4.0,2.0,0.0,0.9290854335917587,-0.5777742967114932,-0.624710352675178,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1010,470.0,2019.0,42.0,-100.74254387662823,-1.1968619582011473,Carlos Gonzalez,- - -,33.0,0.2,21.0,10.0,3.0,0.0,0.13398218507746085,-0.08824680734276646,-0.42424687177784365,-0.3765766011673204,-0.44177386299067756,,,,,,,,,,,
1011,471.0,2019.0,10.0,-56.72119576491236,-1.2077192926216112,Jorge Bonifacio,Royals,26.0,0.35,3.0,3.0,0.0,0.0,1.2382922524584299,-0.6756797945852384,-0.6581209328247338,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1012,,2019.0,23.0,-22.54575065976137,-1.221291473440016,Dillon Maples,Cubs,27.0,,,,,,,,,,,540.0,18.0,5.4,1.4285714285714286,0.0,1.0,-0.6332037397512371,-0.025493958036618178,-0.17276454649419837,-0.2768052875366609,-0.5095409506829345
1013,,2019.0,4.0,-19.879994905076224,-1.2221033759800095,Nathan Karns,Orioles,31.0,,,,,,,,,,,541.0,5.0,0.0,1.9607843137254903,0.0,0.0,-0.8728893756219043,-1.3433630211068386,0.6475067002790911,-0.2768052875366609,-0.7682650336491917
1014,,2019.0,14.0,-40.06590192642791,-1.2221162786383233,Branden Kline,Orioles,27.0,,,,,,,,,,,542.0,34.0,5.93,1.5365853658536586,0.0,1.0,-0.33820603406426203,0.10385245000545885,-0.0062884436509929205,-0.2768052875366609,-0.5095409506829345
1015,,2019.0,30.0,-28.67807938065498,-1.226461194791644,Jesus Tinoco,Rockies,24.0,,,,,,,,,,,543.0,28.0,4.75,1.6111111111111112,1.0,0.0,-0.44883017369687767,-0.18412634525803367,0.1085741004254123,-0.08491823227819599,-0.7682650336491917
1016,,2019.0,18.0,-33.06589052382358,-1.2337659288924756,Daniel Stumpf,Tigers,28.0,,,,,,,,,,,544.0,28.0,4.34,1.7241379310344827,0.0,1.0,-0.44883017369687767,-0.28418677412077264,0.28277629109677516,-0.2768052875366609,-0.5095409506829345
1017,472.0,2019.0,37.0,-99.47432976216949,-1.2353370780285675,Josh Harrison,Tigers,31.0,0.175,10.0,8.0,1.0,4.0,-0.05006949281936754,-0.44723363287983264,-0.49106803207695515,-0.5724835035087009,0.32551758325628866,,,,,,,,,,,
1018,,2019.0,11.0,-21.3640336142292,-1.2354069131340486,Tim Collins,Cubs,29.0,,,,,,,,,,,545.0,4.0,3.12,1.4634146341463417,0.0,0.0,-0.8913267322273403,-0.5819275624440446,-0.11906257783509959,-0.2768052875366609,-0.7682650336491917
1019,473.0,2019.0,63.0,-103.17949145499935,-1.2368367038392496,Matt Duffy,Rays,28.0,0.252,12.0,12.0,1.0,0.0,0.5168096751028635,-0.38196330096400244,-0.3574257114787322,-0.5724835035087009,-0.44177386299067756,,,,,,,,,,,
1020,474.0,2019.0,7.0,-55.086714206001574,-1.2405078982867395,Franchy Cordero,Padres,24.0,0.33299999999999996,2.0,1.0,0.0,1.0,1.1131371114885866,-0.7083149605431536,-0.7249420931238453,-0.6704369546793912,-0.249951001428936,,,,,,,,,,,
1021,,2019.0,0.0,-17.92046634969338,-1.240872529313855,Brandon Dixon,Tigers,27.0,,,,,,,,,,,546.0,1.0,9.0,0.5,0.0,0.0,-0.9466388020436481,0.8530854173435286,-1.6039220112591743,-0.2768052875366609,-0.7682650336491917
1022,,2019.0,25.0,-43.51306958151314,-1.251384857032675,Manny Banuelos,White Sox,28.0,,,,,,,,,,,547.0,44.0,6.93,1.8525896414342629,0.0,3.0,-0.1538324680099026,0.3479022764999441,0.4807520402357475,-0.2768052875366609,0.007907215249580005
1023,475.0,2019.0,33.0,-61.08605184743311,-1.2569979605904318,Abraham Almonte,Diamondbacks,30.0,0.29,11.0,4.0,1.0,0.0,0.7965682255060422,-0.41459846692191754,-0.624710352675178,-0.5724835035087009,-0.44177386299067756,,,,,,,,,,,
1024,,2019.0,27.0,-24.816404666222663,-1.2577074217992625,Jimmie Sherfy,Diamondbacks,27.0,,,,,,,,,,,548.0,22.0,5.89,1.5469613259668507,1.0,1.0,-0.5594543133294934,0.09409045694567943,0.009703468562959306,-0.08491823227819599,-0.5095409506829345
1025,476.0,2019.0,46.0,-78.67816876835381,-1.2649672475372564,Abraham Toro,Astros,22.0,0.218,13.0,9.0,2.0,1.0,0.26649939316317706,-0.34932813500608734,-0.4576574519273994,-0.47453005233801065,-0.249951001428936,,,,,,,,,,,
1026,477.0,2019.0,34.0,-99.21221739258586,-1.265802079957071,Scooter Gennett,- - -,29.0,0.226,15.0,11.0,2.0,0.0,0.32539593009016216,-0.28405780309025713,-0.3908362916282879,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1027,478.0,2019.0,10.0,-51.843269956446385,-1.2667807341870385,Jacob Nottingham,Brewers,24.0,0.33299999999999996,1.0,4.0,1.0,0.0,1.1131371114885866,-0.7409501265010686,-0.624710352675178,-0.5724835035087009,-0.44177386299067756,,,,,,,,,,,
1028,479.0,2019.0,57.0,-104.90957104619112,-1.2767767604381413,Cole Tucker,Pirates,22.0,0.21100000000000002,16.0,13.0,2.0,0.0,0.21496492335206532,-0.25142263713234203,-0.3240151313291764,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1029,480.0,2019.0,30.0,-69.54543165501664,-1.2768800050951319,Andrew Knizner,Cardinals,24.0,0.226,7.0,7.0,2.0,2.0,0.32539593009016216,-0.545139130753578,-0.5244786122265109,-0.47453005233801065,-0.058128139867194444,,,,,,,,,,,
1030,481.0,2019.0,25.0,-77.15088759758174,-1.2806092131633995,Kelvin Gutierrez,Royals,24.0,0.26,4.0,11.0,1.0,1.0,0.5757062120298485,-0.6430446286273234,-0.3908362916282879,-0.5724835035087009,-0.249951001428936,,,,,,,,,,,
1031,,2019.0,18.0,-19.532748775927534,-1.285091926264632,Ryan Tepera,Blue Jays,31.0,,,,,,,,,,,549.0,14.0,4.98,1.3207547169811322,0.0,0.0,-0.7069531661729809,-0.12799488516430196,-0.3389366759298993,-0.2768052875366609,-0.7682650336491917
1032,,2019.0,30.0,-27.568527429296395,-1.2933148232173042,Tanner Scott,Orioles,24.0,,,,,,,,,,,550.0,37.0,4.78,1.800766283524904,0.0,1.0,-0.2828939642479542,-0.17680485046319908,0.40087947121295353,-0.2768052875366609,-0.5095409506829345
1033,,2019.0,30.0,-37.610248257861386,-1.3089458139022376,Matt Grace,Nationals,30.0,,,,,,,,,,,551.0,35.0,6.36,1.5367965367965366,0.0,1.0,-0.3197686774588261,0.20879387539808766,-0.005962977174271456,-0.2768052875366609,-0.5095409506829345
1034,,2019.0,40.0,-19.11960358457633,-1.3110648729077894,Phil Maton,- - -,26.0,,,,,,,,,,,552.0,33.0,6.14,1.3812154696132595,0.0,0.0,-0.35664339066969797,0.15510291356930075,-0.2457517525170619,-0.2768052875366609,-0.7682650336491917
1035,,2019.0,19.0,-23.17069967252785,-1.3160591371682102,John Schreiber,Tigers,25.0,,,,,,,,,,,553.0,19.0,6.23,1.5384615384615385,0.0,2.0,-0.6147663831458011,0.1770673979538046,-0.0033967991847336874,-0.2768052875366609,-0.25081686771667727
1036,,2019.0,2.0,-17.707940146410582,-1.3170205420812033,Michael Brosseau,Rays,25.0,,,,,,,,,,,554.0,0.0,4.5,1.25,0.0,0.0,-0.965076158649084,-0.245138801881655,-0.4479871358720784,-0.2768052875366609,-0.7682650336491917
1037,482.0,2019.0,51.0,-114.00650771581758,-1.3245908887205102,Jon Jay,White Sox,34.0,0.267,12.0,9.0,0.0,0.0,0.6272406818409605,-0.38196330096400244,-0.4576574519273994,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1038,,2019.0,56.0,-25.79226616110701,-1.3277764430627288,T.J. McFarland,Diamondbacks,30.0,,,,,,,,,,,555.0,35.0,4.82,1.625,0.0,0.0,-0.3197686774588261,-0.16704285740341965,0.12998030182146955,-0.2768052875366609,-0.7682650336491917
1039,,2019.0,11.0,-18.79575525824006,-1.3278015601530717,Javier Guerra,Padres,23.0,,,,,,,,,,,556.0,6.0,5.19,1.2195121951219514,0.0,0.0,-0.8544520190164684,-0.07674442160046008,-0.4949763584487893,-0.2768052875366609,-0.7682650336491917
1040,483.0,2019.0,37.0,-77.8830594820844,-1.3329050962361224,Robel Garcia,Cubs,26.0,0.20800000000000002,8.0,11.0,5.0,0.0,0.19287872200444592,-0.5125039647956628,-0.3908362916282879,-0.18066969882593983,-0.44177386299067756,,,,,,,,,,,
1041,484.0,2019.0,8.0,-50.78248355893619,-1.33360189448615,Aaron Wilkerson,Brewers,30.0,0.33299999999999996,1.0,2.0,1.0,0.0,1.1131371114885866,-0.7409501265010686,-0.6915315129742896,-0.5724835035087009,-0.44177386299067756,,,,,,,,,,,
1042,,2019.0,26.0,-10.777890147394784,-1.3355531581620999,Josh Lucas,Orioles,28.0,,,,,,,,,,,557.0,16.0,5.74,1.381578947368421,1.0,0.0,-0.670078452962109,0.05748298297150677,-0.24519154369890372,-0.08491823227819599,-0.7682650336491917
1043,,2019.0,3.0,-17.064774668046017,-1.3562938416376795,Charlie Culberson,Braves,30.0,,,,,,,,,,,559.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1044,,2019.0,2.0,-16.746908282756582,-1.3562938416376795,Ben Zobrist,Cubs,38.0,,,,,,,,,,,558.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1045,,2019.0,2.0,-16.746908282756582,-1.3562938416376795,Nick Martini,Athletics,29.0,,,,,,,,,,,560.0,1.0,0.0,2.0,0.0,0.0,-0.9466388020436481,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1046,,2019.0,15.0,-21.19943979069072,-1.3594482501952974,Nate Jones,White Sox,33.0,,,,,,,,,,,561.0,10.0,3.48,1.6831683168316833,1.0,0.0,-0.7807025925947246,-0.49406962490602996,0.21963201657921486,-0.08491823227819599,-0.7682650336491917
1047,485.0,2019.0,23.0,-79.7474688733342,-1.3639495479881365,Ryan McBroom,Royals,27.0,0.293,8.0,6.0,0.0,0.0,0.8186544268536616,-0.5125039647956628,-0.5578891923760666,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1048,,2019.0,10.0,-20.387417697762267,-1.373684291720104,Jake Petricka,Brewers,31.0,,,,,,,,,,,562.0,3.0,3.38,1.5,0.0,0.0,-0.9097640888327763,-0.5184746075554785,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
1049,,2019.0,1.0,-16.746908282756582,-1.3747311982431154,Jose Rondon,White Sox,25.0,,,,,,,,,,,563.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1050,,2019.0,1.0,-16.746908282756582,-1.3747311982431154,JB Shuck,Pirates,32.0,,,,,,,,,,,564.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1051,,2019.0,1.0,-16.746908282756582,-1.3747311982431154,Chris Ellis,Royals,26.0,,,,,,,,,,,565.0,0.0,0.0,2.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
1052,486.0,2019.0,24.0,-56.89990934550278,-1.3756037360669575,Ryan Lavarnway,Reds,31.0,0.278,4.0,7.0,2.0,0.0,0.7082234201155649,-0.6430446286273234,-0.5244786122265109,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1053,,2019.0,-18.0,-28.717200565511906,-1.3792789749282053,Junior Fernandez,Cardinals,22.0,,,,,,,,,,,566.0,16.0,5.4,1.3392857142857144,0.0,0.0,-0.670078452962109,-0.025493958036618178,-0.3103758411831382,-0.2768052875366609,-0.7682650336491917
1054,,2019.0,-12.0,-69.55702129491243,-1.3818776732023776,Tayron Guerrero,Marlins,28.0,,,,,,,,,,,567.0,43.0,6.26,1.6956521739130435,0.0,1.0,-0.17226982461533855,0.184388892748639,0.23887271761880463,-0.2768052875366609,-0.5095409506829345
1055,487.0,2019.0,32.0,-69.21685602277947,-1.3866580804586102,Kyle Garlick,Dodgers,27.0,0.25,8.0,6.0,3.0,0.0,0.5020855408711172,-0.5125039647956628,-0.5578891923760666,-0.3765766011673204,-0.44177386299067756,,,,,,,,,,,
1056,,2019.0,21.0,-36.15971608613274,-1.3898822017805401,Jeremy Hellickson,Nationals,32.0,,,,,,,,,,,568.0,30.0,6.23,1.7179487179487178,0.0,2.0,-0.4119554604860058,0.1770673979538046,0.2732371880873915,-0.2768052875366609,-0.25081686771667727
1057,488.0,2019.0,25.0,-72.24491546157772,-1.3970107864552532,Josh Fuentes,Rockies,26.0,0.218,8.0,7.0,3.0,1.0,0.26649939316317706,-0.5125039647956628,-0.5244786122265109,-0.3765766011673204,-0.249951001428936,,,,,,,,,,,
1058,,2019.0,24.0,-35.333083082755984,-1.4007797820765138,Mitch Keller,Pirates,23.0,,,,,,,,,,,569.0,65.0,7.13,1.8333333333333333,0.0,1.0,0.23335202070425215,0.3967122417988412,0.4510733227623294,-0.2768052875366609,-0.5095409506829345
1059,,2019.0,8.0,-34.014271326248256,-1.4041015311929002,Kyle Barraclough,- - -,29.0,,,,,,,,,,,570.0,40.0,5.61,1.7771084337349397,0.0,1.0,-0.2275818944316464,0.025756505527223715,0.36441689301443464,-0.2768052875366609,-0.5095409506829345
1060,,2019.0,21.0,-23.054127475981023,-1.4086576888000448,Anthony Kay,Blue Jays,24.0,,,,,,,,,,,571.0,13.0,5.79,1.4285714285714286,0.0,1.0,-0.7253905227784168,0.069685474296231,-0.17276454649419837,-0.2768052875366609,-0.5095409506829345
1061,,2019.0,-1.0,-34.35027928680853,-1.410799744867042,Ray Black,- - -,29.0,,,,,,,,,,,572.0,18.0,5.06,1.4375,0.0,0.0,-0.6332037397512371,-0.10847089904474334,-0.1590034170253044,-0.2768052875366609,-0.7682650336491917
1062,,2019.0,9.0,-19.61741204643283,-1.4135848028027835,Jared Walsh,Angels,25.0,,,,,,,,,,,573.0,5.0,1.8,1.8,0.0,0.0,-0.8728893756219043,-0.9040733334167652,0.399698439411792,-0.2768052875366609,-0.7682650336491917
1063,,2019.0,19.0,-20.07133436279634,-1.4155636941515801,Harrison Musgrave,Rockies,27.0,,,,,,,,,,,574.0,12.0,3.6,1.6,0.0,0.0,-0.7438278793838528,-0.46478364572669173,0.09144913930856649,-0.2768052875366609,-0.7682650336491917
1064,489.0,2019.0,23.0,-84.2633907261284,-1.4171255779393217,Jonathan Davis,Blue Jays,27.0,0.18100000000000002,8.0,6.0,2.0,3.0,-0.005897090124128523,-0.5125039647956628,-0.5578891923760666,-0.47453005233801065,0.1336947216945471,,,,,,,,,,,
1065,,2019.0,11.0,-31.59205466907625,-1.4218518493164451,Kohl Stewart,Twins,24.0,,,,,,,,,,,575.0,10.0,6.39,1.4741035856573705,0.0,2.0,-0.7807025925947246,0.21611537019292207,-0.10258826872453974,-0.2768052875366609,-0.25081686771667727
1066,490.0,2019.0,46.0,-106.63687783794005,-1.4231467819700736,Tomas Nido,Mets,25.0,0.191,9.0,14.0,4.0,0.0,0.06772358103460262,-0.4798687988377478,-0.2906045511796207,-0.2786231499966301,-0.44177386299067756,,,,,,,,,,,
1067,,2019.0,15.0,-25.762080754702435,-1.425042758500322,Josh Staumont,Royals,25.0,,,,,,,,,,,576.0,15.0,3.72,1.6230366492146595,0.0,0.0,-0.6885158095675449,-0.43549766654735345,0.12695429429427793,-0.2768052875366609,-0.7682650336491917
1068,,2019.0,24.0,-21.611121769288662,-1.4264476580399925,Phillips Valdez,Rangers,27.0,,,,,,,,,,,577.0,18.0,3.94,1.625,0.0,0.0,-0.6332037397512371,-0.38180670471856676,0.12998030182146955,-0.2768052875366609,-0.7682650336491917
1069,491.0,2019.0,75.0,-121.50614456856248,-1.4353424815575406,Kendrys Morales,- - -,36.0,0.19399999999999998,16.0,12.0,2.0,0.0,0.08980978238222183,-0.25142263713234203,-0.3574257114787322,-0.47453005233801065,-0.44177386299067756,,,,,,,,,,,
1070,,2019.0,1.0,-18.03782215638706,-1.4360512425026126,Jose Osuna,Pirates,26.0,,,,,,,,,,,578.0,0.0,3.86,1.4285714285714286,0.0,0.0,-0.965076158649084,-0.4013306908381256,-0.17276454649419837,-0.2768052875366609,-0.7682650336491917
1071,,2019.0,23.0,-23.94944573582748,-1.444178905394343,Conner Menez,Giants,24.0,,,,,,,,,,,579.0,22.0,5.29,1.4705882352941178,0.0,0.0,-0.5594543133294934,-0.05233943895101163,-0.1080062901699912,-0.2768052875366609,-0.7682650336491917
1072,492.0,2019.0,7.0,-61.60547107592282,-1.4546298191314873,Peter Lambert,Rockies,22.0,0.321,3.0,2.0,0.0,0.0,1.0247923060981095,-0.6756797945852384,-0.6915315129742896,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1073,,2019.0,32.0,-22.065068501194812,-1.4662301146796017,Cody Allen,Angels,30.0,,,,,,,,,,,580.0,29.0,6.26,1.9130434782608696,4.0,0.0,-0.4303928170914417,0.184388892748639,0.5739263046875283,0.49074293349719883,-0.7682650336491917
1074,,2019.0,24.0,-25.507296212301807,-1.469962637650966,Cy Sneed,Astros,26.0,,,,,,,,,,,581.0,23.0,5.48,1.4691943127962084,0.0,0.0,-0.5410169567240574,-0.005969971917059342,-0.11015466834188473,-0.2768052875366609,-0.7682650336491917
1075,,2019.0,11.0,-27.39106798342279,-1.4743340929824171,Dillon Tate,Orioles,25.0,,,,,,,,,,,582.0,20.0,6.43,1.2857142857142858,0.0,0.0,-0.5963290265403652,0.22587736325270147,-0.39294261799650226,-0.2768052875366609,-0.7682650336491917
1076,493.0,2019.0,14.0,-148.76375732138231,-1.4759188702093162,Jeff Mathis,Rangers,36.0,0.158,17.0,12.0,2.0,1.0,-0.17522463378921063,-0.2187874711744269,-0.3574257114787322,-0.47453005233801065,-0.249951001428936,,,,,,,,,,,
1077,,2019.0,28.0,-22.72232490700085,-1.4834465219591224,Sam Howard,Rockies,26.0,,,,,,,,,,,583.0,23.0,6.63,1.631578947368421,0.0,2.0,-0.5410169567240574,0.27468732855159855,0.14012008143012825,-0.2768052875366609,-0.25081686771667727
1078,494.0,2019.0,25.0,-74.10259892939366,-1.4846395958822642,Kyle Higashioka,Yankees,29.0,0.214,8.0,11.0,3.0,0.0,0.23705112469968453,-0.5125039647956628,-0.3908362916282879,-0.3765766011673204,-0.44177386299067756,,,,,,,,,,,
1079,496.0,2019.0,2.0,-50.92814735487214,-1.4983765059559517,Kyle McGowin,Nationals,27.0,0.33299999999999996,1.0,0.0,0.0,0.0,1.1131371114885866,-0.7409501265010686,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1080,495.0,2019.0,3.0,-50.92814735487214,-1.4983765059559517,Brock Stewart,- - -,27.0,0.33299999999999996,1.0,0.0,0.0,0.0,1.1131371114885866,-0.7409501265010686,-0.7583526732734011,-0.6704369546793912,-0.44177386299067756,,,,,,,,,,,
1081,,2019.0,9.0,-35.89472137429514,-1.4993640104439296,Robert Dugger,Marlins,23.0,,,,,,,,,,,584.0,25.0,5.77,1.466275659824047,0.0,0.0,-0.5041422435131855,0.06480447776634117,-0.11465303202144952,-0.2768052875366609,-0.7682650336491917
1082,,2019.0,14.0,-41.2147779583737,-1.5087818187932323,Clayton Richard,Blue Jays,35.0,,,,,,,,,,,585.0,22.0,5.96,1.5742793791574279,0.0,1.0,-0.5594543133294934,0.11117394480029347,0.051807322443849904,-0.2768052875366609,-0.5095409506829345
1083,,2019.0,-4.0,-41.50898349512299,-1.5131638709444295,Matthew Festa,Mariners,26.0,,,,,,,,,,,586.0,21.0,5.64,1.4479638009049773,0.0,0.0,-0.5778916699349292,0.03307800032205812,-0.1428761204984106,-0.2768052875366609,-0.7682650336491917
1084,,2019.0,20.0,-33.08701678976026,-1.5170032005906373,Yency Almonte,Rockies,25.0,,,,,,,,,,,587.0,29.0,5.56,1.5588235294117647,0.0,0.0,-0.4303928170914417,0.01355401420249928,0.027986048110843466,-0.2768052875366609,-0.7682650336491917
1085,,2019.0,18.0,-24.06692067227167,-1.5221797021064205,Ian Gibaut,- - -,25.0,,,,,,,,,,,588.0,16.0,5.65,1.5602836879432624,0.0,1.0,-0.670078452962109,0.035518498587003136,0.0302365123377131,-0.2768052875366609,-0.5095409506829345
