Roto_Rank_Pit,Season,Points,Total_Z,Name,Team,Age,K,ERA,WHIP,Saves,Wins,K_zscore,ERA_zscore,WHIP_zscore,Saves_zscore,Wins_zscore
629,2019.0,26.0,-1.897350282366717,Hector Santiago,- - -,31.0,40.0,6.68,1.9277108433734937,0.0,1.0,-0.2275818944316464,0.2868898198763228,0.5965323298391525,-0.2768052875366609,-0.5095409506829345
630,2019.0,12.0,-1.9039735210303892,Jimmy Yacabonis,Orioles,27.0,33.0,6.8,1.829268292682927,0.0,1.0,-0.35664339066969797,0.31617579905566107,0.4448080930854348,-0.2768052875366609,-0.5095409506829345
631,2019.0,7.0,-1.9255655191705894,Matt Carasiti,Mariners,27.0,10.0,4.66,1.7391304347826089,0.0,0.0,-0.7807025925947246,-0.20609082964253733,0.3058834350325496,-0.2768052875366609,-0.7682650336491917
632,2019.0,15.0,-1.949282353785713,Chandler Shepherd,Orioles,26.0,17.0,6.63,1.5263157894736843,0.0,0.0,-0.651641096356673,0.27468732855159855,-0.022116392308411358,-0.2768052875366609,-0.7682650336491917
633,2019.0,-37.0,-1.9527356681803874,Dylan Covey,White Sox,27.0,41.0,7.98,1.7697594501718212,0.0,1.0,-0.20914453782621045,0.6041545943191537,0.35309029781542783,-0.2768052875366609,-0.5095409506829345
634,2019.0,-0.0,-1.9690825252078825,Drew Gagnon,Mets,29.0,17.0,8.37,1.767241379310345,0.0,3.0,-0.651641096356673,0.6993340266520027,0.3492093299121259,-0.2768052875366609,0.007907215249580005
635,2019.0,22.0,-1.986299246882914,Evan Phillips,Orioles,24.0,40.0,6.43,1.8571428571428572,0.0,0.0,-0.2275818944316464,0.22587736325270147,0.4877696680127136,-0.2768052875366609,-0.7682650336491917
636,2019.0,8.0,-1.9908075814547392,Pedro Payano,Rangers,24.0,17.0,5.73,1.8636363636363635,0.0,1.0,-0.651641096356673,0.05504248470656197,0.497777762171909,-0.2768052875366609,-0.5095409506829345
637,2019.0,3.0,-2.014794174642723,Tanner Anderson,Athletics,26.0,18.0,6.04,1.67420814479638,0.0,0.0,-0.6332037397512371,0.1306979309198523,0.20582218278578102,-0.2768052875366609,-0.7682650336491917
638,2019.0,-4.0,-2.016845340496857,Carl Edwards Jr.,- - -,27.0,19.0,8.47,1.4705882352941178,0.0,1.0,-0.6147663831458011,0.7237390093014516,-0.1080062901699912,-0.2768052875366609,-0.5095409506829345
639,2019.0,20.0,-2.0262849209628393,Zac Rosscup,- - -,31.0,26.0,5.0,2.2777777777777777,0.0,2.0,-0.48570488690774954,-0.12311388863441237,1.136071767436164,-0.2768052875366609,-0.25081686771667727
640,2019.0,3.0,-2.028406177831342,Adalberto Mejia,- - -,26.0,30.0,6.61,1.7363344051446945,0.0,0.0,-0.4119554604860058,0.26980633202170895,0.3015740641377747,-0.2768052875366609,-0.7682650336491917
641,2019.0,0.0,-2.029933136177355,Eduardo Nunez,Red Sox,32.0,0.0,9.0,1.0,0.0,0.0,-0.965076158649084,0.8530854173435286,-0.8332987610011103,-0.2768052875366609,-0.7682650336491917
642,2019.0,0.0,-2.029933136177355,Mike Freeman,Indians,31.0,0.0,9.0,1.0,0.0,0.0,-0.965076158649084,0.8530854173435286,-0.8332987610011103,-0.2768052875366609,-0.7682650336491917
643,2019.0,4.0,-2.0323317225229593,Joel Payamps,Diamondbacks,25.0,3.0,4.5,1.75,0.0,0.0,-0.9097640888327763,-0.245138801881655,0.32263611438598555,-0.2768052875366609,-0.7682650336491917
644,2019.0,-2.0,-2.0354077048447596,Jacob Barnes,- - -,29.0,32.0,7.44,1.8012422360248446,0.0,1.0,-0.3750807472751339,0.47236768801213175,0.40161303133789866,-0.2768052875366609,-0.5095409506829345
645,2019.0,-65.0,-2.037445304710718,Edwin Jackson,- - -,35.0,52.0,9.58,2.0386904761904763,0.0,3.0,-0.006333615166415088,0.9946343167103301,0.7675793005468916,-0.2768052875366609,0.007907215249580005
646,2019.0,21.0,-2.0468353835853295,Taylor Guerrieri,Rangers,26.0,27.0,5.81,1.839080459770115,0.0,0.0,-0.4672675303023136,0.0745664708261206,0.4599310612710429,-0.2768052875366609,-0.7682650336491917
647,2019.0,-2.0,-2.0507690791283952,Danny Salazar,Indians,29.0,2.0,4.5,1.75,0.0,0.0,-0.9282014454382121,-0.245138801881655,0.32263611438598555,-0.2768052875366609,-0.7682650336491917
648,2019.0,11.0,-2.0558272797971933,Brock Stewart,- - -,27.0,19.0,9.82,1.7857142857142858,0.0,4.0,-0.6147663831458011,1.0532062750690065,0.3776806322615617,-0.2768052875366609,0.26663129821583725
649,2019.0,21.0,-2.1082543494736647,Sal Romano,Reds,25.0,16.0,7.71,1.8633540372670805,2.0,1.0,-0.670078452962109,0.5382611411656426,0.49734262764324805,0.10696882298026894,-0.5095409506829345
650,2019.0,1.0,-2.1111874262212043,Jimmy Herget,Reds,25.0,0.0,4.26,1.8032786885245902,0.0,0.0,-0.965076158649084,-0.3037107602403315,0.40475170662659893,-0.2768052875366609,-0.7682650336491917
651,2019.0,13.0,-2.133766581812896,Williams Jerez,- - -,27.0,9.0,4.35,2.0792079207920793,0.0,1.0,-0.7991399492001605,-0.28174627585582784,0.8300266702489684,-0.2768052875366609,-0.5095409506829345
652,2019.0,8.0,-2.1558179864766602,Eduardo Jimenez,Tigers,24.0,8.0,5.91,1.6666666666666667,0.0,0.0,-0.8175773058055965,0.09897145347556925,0.19419890600964165,-0.2768052875366609,-0.7682650336491917
653,2019.0,3.0,-2.18267842806657,Burch Smith,- - -,29.0,20.0,5.48,1.895734597156398,0.0,0.0,-0.5963290265403652,-0.005969971917059342,0.5472490522574115,-0.2768052875366609,-0.7682650336491917
654,2019.0,17.0,-2.190162947203277,Austin Davis,Phillies,26.0,24.0,6.53,1.7821782178217822,0.0,0.0,-0.5225796001186215,0.25028234590215015,0.37223067999665305,-0.2768052875366609,-0.7682650336491917
655,2019.0,9.0,-2.2110744209989583,Mike Mayers,Cardinals,27.0,16.0,6.63,1.6842105263157894,0.0,0.0,-0.670078452962109,0.27468732855159855,0.22123831829939802,-0.2768052875366609,-0.7682650336491917
656,2019.0,2.0,-2.2145695636119553,Anthony Banda,Rays,25.0,2.0,6.75,1.5,0.0,0.0,-0.9282014454382121,0.30397330773093684,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
657,2019.0,3.0,-2.230711298476424,Daniel Zamora,Mets,26.0,8.0,5.19,1.829268292682927,0.0,0.0,-0.8175773058055965,-0.07674442160046008,0.4448080930854348,-0.2768052875366609,-0.7682650336491917
658,2019.0,5.0,-2.2523900749438046,Locke St. John,Rangers,26.0,5.0,5.4,1.7741935483870968,0.0,0.0,-0.8728893756219043,-0.025493958036618178,0.359924336172666,-0.2768052875366609,-0.7682650336491917
659,2019.0,-4.0,-2.259279710289593,Brock Burke,Rangers,22.0,14.0,7.43,1.5648854961832062,0.0,0.0,-0.7069531661729809,0.4699271897471867,0.037329033183572634,-0.2768052875366609,-0.7682650336491917
660,2019.0,9.0,-2.2699188602469516,Bryse Wilson,Braves,21.0,16.0,7.2,1.8,0.0,1.0,-0.670078452962109,0.41379572965345524,0.399698439411792,-0.2768052875366609,-0.5095409506829345
661,2019.0,0.0,-2.271664003934373,Jacob Rhame,Mets,26.0,5.0,4.26,1.9672131147540985,0.0,0.0,-0.8728893756219043,-0.3037107602403315,0.657415067366948,-0.2768052875366609,-0.7682650336491917
662,2019.0,-29.0,-2.281790405584853,Tyler Bashlor,Mets,26.0,20.0,6.95,1.7272727272727273,0.0,0.0,-0.5963290265403652,0.3527832730298339,0.28760778482880084,-0.2768052875366609,-0.7682650336491917
663,2019.0,8.0,-2.291918045096392,Gabe Speier,Royals,24.0,10.0,7.36,1.5492957746478875,0.0,0.0,-0.7807025925947246,0.4528437018925729,0.013301429423241804,-0.2768052875366609,-0.7682650336491917
664,2019.0,-2.0,-2.29926127997184,Kyle Dowdy,Rangers,26.0,17.0,7.25,1.9909502262443437,0.0,2.0,-0.651641096356673,0.42599822097817946,0.6939998073836495,-0.2768052875366609,-0.25081686771667727
665,2019.0,12.0,-2.322017131438802,Robby Scott,Diamondbacks,29.0,9.0,4.91,2.1126760563380285,0.0,1.0,-0.7991399492001605,-0.14507837301891602,0.881609317037962,-0.2768052875366609,-0.5095409506829345
666,2019.0,13.0,-2.3464687891202143,Yacksel Rios,- - -,26.0,12.0,6.92,1.8461538461538463,0.0,1.0,-0.7438278793838528,0.3454617782349993,0.4708328932817672,-0.2768052875366609,-0.5095409506829345
667,2019.0,10.0,-2.3728905641783546,Josh D. Smith,- - -,29.0,14.0,6.39,1.8032786885245902,0.0,0.0,-0.7069531661729809,0.21611537019292207,0.40475170662659893,-0.2768052875366609,-0.7682650336491917
668,2019.0,5.0,-2.3746173110051996,Nick Burdi,Pirates,26.0,17.0,9.35,1.707317073170732,0.0,2.0,-0.651641096356673,0.9385028566165984,0.25685120277859014,-0.2768052875366609,-0.25081686771667727
669,2019.0,6.0,-2.3776585763584555,Adbert Alzolay,Cubs,24.0,13.0,7.3,1.8181818181818183,0.0,1.0,-0.7253905227784168,0.4382007123029037,0.42772110305753996,-0.2768052875366609,-0.5095409506829345
670,2019.0,13.0,-2.393440597460452,Tyler Thornburg,Red Sox,30.0,22.0,7.71,1.7032967032967035,0.0,0.0,-0.5594543133294934,0.5382611411656426,0.25065482177946335,-0.2768052875366609,-0.7682650336491917
671,2019.0,-6.0,-2.407596039305714,Hector Noesi,Marlins,32.0,24.0,8.46,1.6176470588235294,0.0,0.0,-0.5225796001186215,0.7212985110365068,0.11864760696473335,-0.2768052875366609,-0.7682650336491917
672,2019.0,0.0,-2.420955806068126,Jordan Romano,Blue Jays,26.0,21.0,7.63,1.7218543046357617,0.0,0.0,-0.5778916699349292,0.5187371550460839,0.2792566599012603,-0.2768052875366609,-0.7682650336491917
673,2019.0,1.0,-2.4413305074504135,Hoby Milner,Rays,28.0,3.0,7.36,1.5625,0.0,0.0,-0.9097640888327763,0.4528437018925729,0.03365239553921156,-0.2768052875366609,-0.7682650336491917
674,2019.0,5.0,-2.4445484388786483,Enyel De Los Santos,Phillies,23.0,9.0,7.36,1.6363636363636365,0.0,0.0,-0.7991399492001605,0.4528437018925729,0.14749446660006207,-0.2768052875366609,-0.7682650336491917
675,2019.0,5.0,-2.4513929024097147,Jimmy Nelson,Brewers,30.0,26.0,6.95,1.9090909090909092,0.0,0.0,-0.48570488690774954,0.3527832730298339,0.5678344212862787,-0.2768052875366609,-0.7682650336491917
676,2019.0,-2.0,-2.4607207062566547,Mike Wright Jr.,- - -,29.0,30.0,7.98,1.924398625429553,1.0,0.0,-0.4119554604860058,0.6041545943191537,0.5914273855241072,-0.08491823227819599,-0.7682650336491917
677,2019.0,2.0,-2.4742883821339943,Tim Peterson,Mets,28.0,3.0,4.91,1.971830985915493,0.0,0.0,-0.9097640888327763,-0.14507837301891602,0.6645323451342816,-0.2768052875366609,-0.7682650336491917
678,2019.0,1.0,-2.4772003874675903,Ryan O'Rourke,Mets,31.0,1.0,0.0,2.727272727272727,0.0,0.0,-0.9466388020436481,-1.3433630211068386,1.8288542853449283,-0.2768052875366609,-0.7682650336491917
679,2019.0,-3.0,-2.4783640364189075,Seunghwan Oh,Rockies,36.0,16.0,9.33,1.9337016574585635,0.0,3.0,-0.670078452962109,0.9336218600867088,0.605765651083009,-0.2768052875366609,0.007907215249580005
680,2019.0,0.0,-2.4803166445683944,Miguel Diaz,Padres,24.0,4.0,7.11,1.639344262295082,0.0,0.0,-0.8913267322273403,0.3918312452689516,0.15208834588625014,-0.2768052875366609,-0.7682650336491917
681,2019.0,1.0,-2.481487165131049,Walker Lockett,Mets,25.0,16.0,8.34,1.7567567567567568,0.0,1.0,-0.670078452962109,0.6920125318571684,0.33304994209217564,-0.2768052875366609,-0.5095409506829345
682,2019.0,5.0,-2.50495759025829,Chasen Shreve,Cardinals,28.0,2.0,9.0,1.5,0.0,1.0,-0.9282014454382121,0.8530854173435286,-0.06267551074304643,-0.2768052875366609,-0.5095409506829345
683,2019.0,-1.0,-2.5130698692871114,Josh Sborz,Dodgers,25.0,7.0,8.0,1.5555555555555556,0.0,0.0,-0.8360146624110324,0.6090355908490434,0.022949294841182934,-0.2768052875366609,-0.7682650336491917
684,2019.0,-1.0,-2.542196584663607,Yefry Ramirez,- - -,25.0,27.0,7.4,1.908713692946058,0.0,0.0,-0.4672675303023136,0.4626056949523523,0.5672530382230886,-0.2768052875366609,-0.7682650336491917
685,2019.0,5.0,-2.5438572106028916,Carlos Torres,Tigers,36.0,8.0,7.5,1.6666666666666667,0.0,0.0,-0.8175773058055965,0.4870106776018008,0.19419890600964165,-0.2768052875366609,-0.7682650336491917
686,2019.0,4.0,-2.544569118924679,Jordan Montgomery,Yankees,26.0,5.0,6.75,1.75,0.0,0.0,-0.8728893756219043,0.30397330773093684,0.32263611438598555,-0.2768052875366609,-0.7682650336491917
687,2019.0,-2.0,-2.5450407234393193,Matt Hall,Tigers,25.0,27.0,7.71,1.8614718614718613,0.0,0.0,-0.4672675303023136,0.5382611411656426,0.4944417307855103,-0.2768052875366609,-0.7682650336491917
688,2019.0,4.0,-2.545869730210944,Phillip Diehl,Rockies,24.0,8.0,7.36,1.6901408450704227,0.0,0.0,-0.8175773058055965,0.4528437018925729,0.23037840132692183,-0.2768052875366609,-0.7682650336491917
689,2019.0,7.0,-2.569525029481635,Chance Adams,Yankees,24.0,23.0,8.53,1.99203187250996,1.0,1.0,-0.5410169567240574,0.7383819988911204,0.6956668909053269,-0.08491823227819599,-0.5095409506829345
690,2019.0,1.0,-2.5711958281413656,Cionel Perez,Astros,23.0,7.0,10.0,1.4444444444444444,0.0,1.0,-0.8360146624110324,1.097135243838014,-0.14830031632727578,-0.2768052875366609,-0.5095409506829345
691,2019.0,11.0,-2.601734829338744,Yohander Mendez,Rangers,24.0,8.0,5.79,2.142857142857143,0.0,1.0,-0.8175773058055965,0.069685474296231,0.9281258110173214,-0.2768052875366609,-0.5095409506829345
692,2019.0,-31.0,-2.6242460971442236,Shelby Miller,Rangers,28.0,30.0,8.59,1.9772727272727273,0.0,1.0,-0.4119554604860058,0.7530249884807897,0.6729194099578328,-0.2768052875366609,-0.5095409506829345
693,2019.0,-36.0,-2.6650116770390446,Dan Straily,Orioles,30.0,33.0,9.82,2.0127118644067794,0.0,2.0,-0.35664339066969797,1.0532062750690065,0.7275398560470018,-0.2768052875366609,-0.25081686771667727
694,2019.0,10.0,-2.6729890821095257,Ruben Alaniz,- - -,28.0,13.0,9.19,1.7105263157894737,0.0,1.0,-0.7253905227784168,0.8994548843774808,0.2617974367340331,-0.2768052875366609,-0.5095409506829345
695,2019.0,-31.0,-2.6793640093430753,Ryan Carpenter,Tigers,28.0,25.0,9.3,1.8407960199004973,0.0,1.0,-0.5041422435131855,0.9263003652918744,0.4625751623184198,-0.2768052875366609,-0.5095409506829345
696,2019.0,7.0,-2.6966438457383863,Austin Adams,- - -,32.0,14.0,7.02,1.9135802469135803,0.0,0.0,-0.7069531661729809,0.36986676088444775,0.5747535974951054,-0.2768052875366609,-0.7682650336491917
697,2019.0,-0.0,-2.705731813799349,Andrew Moore,Mariners,25.0,2.0,7.71,1.6666666666666665,0.0,0.0,-0.9282014454382121,0.5382611411656426,0.19419890600964132,-0.2768052875366609,-0.7682650336491917
698,2019.0,-1.0,-2.741840890623413,Tony Barnette,Cubs,35.0,0.0,6.75,1.8181818181818181,0.0,0.0,-0.965076158649084,0.30397330773093684,0.42772110305753963,-0.2768052875366609,-0.7682650336491917
699,2019.0,8.0,-2.7452290287823917,Kyle McGowin,Nationals,27.0,18.0,10.13,1.625,1.0,0.0,-0.6332037397512371,1.1288617212822971,0.12998030182146955,-0.08491823227819599,-0.7682650336491917
700,2019.0,6.0,-2.7584451324604338,Parker Markel,- - -,28.0,24.0,7.77,1.9545454545454546,0.0,0.0,-0.5225796001186215,0.5529041307553116,0.6378910804006481,-0.2768052875366609,-0.7682650336491917
701,2019.0,5.0,-2.7618320070109776,Joe Mantiply,Yankees,28.0,2.0,9.0,1.6666666666666667,0.0,1.0,-0.9282014454382121,0.8530854173435286,0.19419890600964165,-0.2768052875366609,-0.5095409506829345
702,2019.0,1.0,-2.7683285790838763,Jaime Schultz,Dodgers,28.0,3.0,7.2,1.8,0.0,0.0,-0.9097640888327763,0.41379572965345524,0.399698439411792,-0.2768052875366609,-0.7682650336491917
703,2019.0,-12.0,-2.772305875948406,Heath Fillmyer,Royals,25.0,15.0,8.06,1.8099547511312215,0.0,0.0,-0.6885158095675449,0.6236785804387126,0.41504116475629604,-0.2768052875366609,-0.7682650336491917
704,2019.0,-19.0,-2.774152658581904,Richard Lovelady,Royals,23.0,17.0,7.65,1.9,0.0,0.0,-0.651641096356673,0.5236181515759737,0.5538230894634045,-0.2768052875366609,-0.7682650336491917
705,2019.0,-0.0,-2.777252921790605,Rookie Davis,Pirates,26.0,10.0,6.75,1.9607843137254903,0.0,0.0,-0.7807025925947246,0.30397330773093684,0.6475067002790911,-0.2768052875366609,-0.7682650336491917
706,2019.0,0.0,-2.782119029829983,Jeff Mathis,Rangers,36.0,1.0,9.0,1.5,0.0,0.0,-0.9466388020436481,0.8530854173435286,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
707,2019.0,-1.0,-2.800556386435419,Victor Caratini,Cubs,25.0,0.0,9.0,1.5,0.0,0.0,-0.965076158649084,0.8530854173435286,-0.06267551074304643,-0.2768052875366609,-0.7682650336491917
708,2019.0,2.0,-2.8152399574032367,Jeanmar Gomez,Rangers,31.0,10.0,8.22,1.9205298013245033,0.0,1.0,-0.7807025925947246,0.6627265526778303,0.5854645739110869,-0.2768052875366609,-0.5095409506829345
709,2019.0,4.0,-2.8254788622012224,Sean Poppen,Twins,25.0,9.0,7.56,1.8518518518518519,0.0,0.0,-0.7991399492001605,0.5016536671914698,0.4796149246237393,-0.2768052875366609,-0.7682650336491917
710,2019.0,-0.0,-2.8292879998202074,Brady Lail,Yankees,25.0,2.0,10.13,1.3636363636363635,0.0,0.0,-0.9282014454382121,1.1288617212822971,-0.27284548808615494,-0.2768052875366609,-0.7682650336491917
711,2019.0,-3.0,-2.8376939610265315,Edinson Volquez,Rangers,35.0,10.0,6.75,2.0,0.0,0.0,-0.7807025925947246,0.30397330773093684,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
712,2019.0,2.0,-2.870560085686917,Geoff Hartlieb,Pirates,25.0,38.0,9.0,2.0,0.0,0.0,-0.26445660764251827,0.8530854173435286,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
713,2019.0,-10.0,-2.8772358465742105,Matt Koch,Diamondbacks,28.0,9.0,9.15,1.6336633663366338,0.0,0.0,-0.7991399492001605,0.8896928913177016,0.1433326848704956,-0.2768052875366609,-0.7682650336491917
714,2019.0,-0.0,-2.884558183542771,Wei-Chieh Huang,Rangers,25.0,2.0,3.18,2.5,0.0,0.0,-0.9282014454382121,-0.5672845728543755,1.4785709897730814,-0.2768052875366609,-0.7682650336491917
715,2019.0,0.0,-2.8854676959125367,John Curtiss,Angels,26.0,1.0,3.86,2.380952380952381,0.0,0.0,-0.9466388020436481,-0.4013306908381256,1.2950892635211615,-0.2768052875366609,-0.7682650336491917
716,2019.0,-10.0,-2.9044526289856916,Joseph Palumbo,Rangers,24.0,21.0,9.18,1.7901234567901236,0.0,0.0,-0.5778916699349292,0.8970143861125359,0.38447625175237365,-0.2768052875366609,-0.7682650336491917
717,2019.0,0.0,-2.9159776987592436,Taylor Davis,Cubs,29.0,0.0,0.0,3.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
718,2019.0,-1.0,-2.9159776987592436,Ian Kinsler,Padres,37.0,0.0,0.0,3.0,0.0,0.0,-0.965076158649084,-1.3433630211068386,2.2491942400311453,-0.2768052875366609,-0.7682650336491917
719,2019.0,-20.0,-2.9484286492059604,James Marvel,Pirates,25.0,9.0,8.31,1.8128654970760232,0.0,0.0,-0.7991399492001605,0.6846910370623339,0.41952734175761314,-0.2768052875366609,-0.7682650336491917
720,2019.0,-15.0,-2.9540873988888428,Trevor Kelley,Red Sox,25.0,6.0,8.64,1.7283950617283952,0.0,0.0,-0.8544520190164684,0.7652274798055141,0.28933757888100764,-0.2768052875366609,-0.7682650336491917
721,2019.0,-14.0,-2.9686476878210613,Josh Rogers,Orioles,24.0,5.0,8.79,1.702127659574468,0.0,0.0,-0.8728893756219043,0.8018349537796865,0.24885303723361774,-0.2768052875366609,-0.7682650336491917
722,2019.0,-0.0,-2.976619696734645,Jake Faria,- - -,25.0,19.0,6.75,2.197802197802198,0.0,0.0,-0.6147663831458011,0.30397330773093684,1.012809684672054,-0.2768052875366609,-0.7682650336491917
723,2019.0,-2.0,-2.9797171540719787,David Robertson,Phillies,34.0,6.0,5.4,2.258064516129032,0.0,0.0,-0.8544520190164684,-0.025493958036618178,1.105688771906276,-0.2768052875366609,-0.7682650336491917
724,2019.0,-11.0,-2.9854637464257325,Chris Flexen,Mets,24.0,10.0,6.59,2.121212121212121,0.0,0.0,-0.7807025925947246,0.2649253354918191,0.8947654971533359,-0.2768052875366609,-0.7682650336491917
725,2019.0,3.0,-2.9884691241635832,Fernando Romero,Twins,24.0,18.0,7.07,2.142857142857143,0.0,0.0,-0.6332037397512371,0.3820692522091722,0.9281258110173214,-0.2768052875366609,-0.7682650336491917
726,2019.0,1.0,-3.0212658093707936,Dennis Santana,Dodgers,23.0,6.0,7.2,2.0,0.0,0.0,-0.8544520190164684,0.41379572965345524,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
727,2019.0,-14.0,-3.0512692142530446,Kyle Wright,Braves,23.0,18.0,8.69,1.9270833333333335,0.0,0.0,-0.6332037397512371,0.7774299711302382,0.5955651821857167,-0.2768052875366609,-0.7682650336491917
728,2019.0,4.0,-3.0944807573191393,Drew Anderson,Phillies,25.0,6.0,7.5,2.0,0.0,0.0,-0.8544520190164684,0.4870106776018008,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
729,2019.0,6.0,-3.109070908709445,Kyle Bird,Rangers,26.0,10.0,7.82,2.1311475409836067,1.0,0.0,-0.7807025925947246,0.5651066220800361,0.9100784281072968,-0.08491823227819599,-0.7682650336491917
730,2019.0,-1.0,-3.1247915776297552,Garrett Richards,Padres,31.0,11.0,8.31,1.9512195121951221,0.0,0.0,-0.7622652359892886,0.6846910370623339,0.6327649833922798,-0.2768052875366609,-0.7682650336491917
731,2019.0,1.0,-3.1250784502930355,Michael Shawaryn,Red Sox,24.0,29.0,9.74,1.9402985074626864,0.0,0.0,-0.4303928170914417,1.0336822889494477,0.6159330230662932,-0.2768052875366609,-0.7682650336491917
732,2019.0,-28.0,-3.1436484184375026,Alex McRae,Pirates,26.0,19.0,8.78,1.984732824427481,0.0,0.0,-0.6147663831458011,0.7993944555147418,0.6844172585911071,-0.2768052875366609,-0.7682650336491917
733,2019.0,0.0,-3.1485803198225235,Aaron Wilkerson,Brewers,30.0,11.0,7.31,2.125,0.0,0.0,-0.7622652359892886,0.4406412105678485,0.9006035520795335,-0.2768052875366609,-0.7682650336491917
734,2019.0,-1.0,-3.243578667726363,Sam Freeman,Angels,32.0,0.0,4.5,2.5,0.0,0.0,-0.965076158649084,-0.245138801881655,1.4785709897730814,-0.2768052875366609,-0.7682650336491917
735,2019.0,5.0,-3.260161135588732,Alex Wilson,Brewers,32.0,13.0,9.53,2.1621621621621623,1.0,1.0,-0.7253905227784168,0.9824318253856057,0.957879604463579,-0.08491823227819599,-0.5095409506829345
736,2019.0,-30.0,-3.2772521387694353,Eric Skoglund,Royals,26.0,4.0,9.0,1.8571428571428572,0.0,0.0,-0.8913267322273403,0.8530854173435286,0.4877696680127136,-0.2768052875366609,-0.7682650336491917
737,2019.0,-13.0,-3.301139153942268,Taylor Williams,Brewers,27.0,15.0,9.82,2.0422535211267605,0.0,1.0,-0.6885158095675449,1.0532062750690065,0.7730708310861214,-0.2768052875366609,-0.5095409506829345
738,2019.0,-11.0,-3.321343281496793,Nick Tropeano,Angels,28.0,10.0,9.88,1.8181818181818183,0.0,0.0,-0.7807025925947246,1.067849264658676,0.42772110305753996,-0.2768052875366609,-0.7682650336491917
739,2019.0,-24.0,-3.3759726190002852,Jesse Biddle,- - -,27.0,26.0,8.36,2.2857142857142856,0.0,0.0,-0.48570488690774954,0.696893528387058,1.1483038825196252,-0.2768052875366609,-0.7682650336491917
740,2019.0,2.0,-3.386172213667557,Keury Mella,Reds,25.0,4.0,7.36,2.1875,0.0,0.0,-0.8913267322273403,0.4528437018925729,0.9969314583617914,-0.2768052875366609,-0.7682650336491917
741,2019.0,-27.0,-3.3998267014251407,Zac Reininger,Tigers,26.0,17.0,8.68,2.142857142857143,0.0,0.0,-0.651641096356673,0.7749894728652933,0.9281258110173214,-0.2768052875366609,-0.7682650336491917
742,2019.0,-10.0,-3.4035393736335346,Trevor Hildenberger,Twins,28.0,15.0,10.47,2.2981366459627326,1.0,2.0,-0.6885158095675449,1.211838662290422,1.167449801780695,-0.08491823227819599,-0.25081686771667727
743,2019.0,-6.0,-3.413211704385502,Montana DuRapau,Pirates,27.0,22.0,9.35,2.1052631578947367,0.0,0.0,-0.5594543133294934,0.9385028566165984,0.8701842132535571,-0.2768052875366609,-0.7682650336491917
744,2019.0,-4.0,-3.4401392491066356,Michael Blazek,Nationals,30.0,0.0,7.2,2.2,0.0,0.0,-0.965076158649084,0.41379572965345524,1.0161970396182434,-0.2768052875366609,-0.7682650336491917
745,2019.0,-19.0,-3.4476323900453596,Ervin Santana,White Sox,36.0,5.0,9.45,1.9083969465648856,0.0,0.0,-0.8728893756219043,0.9629078392660468,0.5667648539715555,-0.2768052875366609,-0.7682650336491917
746,2019.0,-1.0,-3.4632235115714,Humberto Arteaga,Royals,25.0,0.0,5.4,2.5,0.0,0.0,-0.965076158649084,-0.025493958036618178,1.4785709897730814,-0.2768052875366609,-0.7682650336491917
747,2019.0,-2.0,-3.468691302261659,Miguel Del Pozo,Angels,26.0,11.0,10.61,1.978021978021978,0.0,1.0,-0.7622652359892886,1.2460056379996498,0.6740741900531247,-0.2768052875366609,-0.5095409506829345
748,2019.0,1.0,-3.5343049234826114,Aaron Altherr,Phillies,28.0,2.0,9.0,2.0,0.0,0.0,-0.9282014454382121,0.8530854173435286,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
749,2019.0,-1.0,-3.5506428709827964,David Carpenter,Rangers,33.0,2.0,5.4,2.5806451612903225,0.0,0.0,-0.9282014454382121,-0.025493958036618178,1.6028650623953498,-0.2768052875366609,-0.7682650336491917
750,2019.0,0.0,-3.552742280088047,Chris Davis,Orioles,33.0,1.0,9.0,2.0,0.0,0.0,-0.9466388020436481,0.8530854173435286,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
751,2019.0,-6.0,-3.553435665528162,Robert Stock,Padres,29.0,15.0,10.13,2.1568627450980395,0.0,1.0,-0.6885158095675449,1.1288617212822971,0.9497118964587243,-0.2768052875366609,-0.5095409506829345
752,2019.0,-1.0,-3.571179636693483,Sandy Baez,Tigers,25.0,0.0,9.0,2.0,0.0,0.0,-0.965076158649084,0.8530854173435286,0.7079477395150174,-0.2768052875366609,-0.7682650336491917
753,2019.0,4.0,-3.6053128438883455,Thyago Vieira,White Sox,25.0,8.0,9.0,2.2857142857142856,0.0,1.0,-0.8175773058055965,0.8530854173435286,1.1483038825196252,-0.2768052875366609,-0.5095409506829345
754,2019.0,1.0,-3.668163592411872,Xavier Cedeno,Cubs,32.0,1.0,0.0,3.5,0.0,0.0,-0.9466388020436481,-1.3433630211068386,3.0198174902892094,-0.2768052875366609,-0.7682650336491917
