Rank,Season_bat,Total_Points,Name_bat,Team_bat,Age_bat,Points_bat,G_bat,PA_bat,AB_bat,AVG_bat,H_bat,1B_bat,2B_bat,3B_bat,HR_bat,R_bat,RBI_bat,BB_bat,IBB_bat,SO_bat,HBP_bat,SB_bat,CS_bat,Pitches_bat,Season_pit,Name_pit,Team_pit,Age_pit,Points_pit,W_pit,L_pit,ERA_pit,ER_pit,WAR_pit,G_pit,GS_pit,CG_pit,ShO_pit,SV_pit,BS_pit,IP_pit,H_pit,R_pit,HR_pit,BB_pit,IBB_pit,HBP_pit,BK_pit,SO_pit,TBF_pit,Pitches_pit
334,2002.0,212.0,Alex Ochoa,- - -,30.0,212.0,122.0,325.0,280.0,0.261,73.0,49.0,16.0,0.0,8.0,40.0,31.0,42.0,2.0,35.0,2.0,10.0,7.0,1204.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,2002.0,211.0,Shane Halter,Tigers,32.0,211.0,122.0,458.0,410.0,0.239,98.0,60.0,22.0,6.0,10.0,46.0,39.0,39.0,1.0,92.0,4.0,0.0,4.0,1746.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,0.0,208.0,Jorge Julio,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Jorge Julio,Orioles,23.0,208.0,5.0,6.0,1.99,15.0,1.0,67.0,0.0,0.0,0.0,25.0,6.0,68.0,55.0,22.0,5.0,27.0,3.0,2.0,0.0,55.0,289.0,1143.0
337,2002.0,208.0,Jared Sandberg,Devil Rays,24.0,208.0,102.0,401.0,358.0,0.229,82.0,42.0,21.0,1.0,18.0,55.0,54.0,39.0,3.0,139.0,1.0,3.0,2.0,1625.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,2002.0,207.0,Toby Hall,Devil Rays,26.0,207.0,85.0,353.0,330.0,0.258,85.0,59.0,19.0,1.0,6.0,37.0,42.0,17.0,3.0,27.0,1.0,0.0,1.0,1153.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,0.0,204.29999999999995,Pete Walker,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Pete Walker,- - -,33.0,204.29999999999995,10.0,5.0,4.36,68.0,1.1,38.0,20.0,0.0,0.0,1.0,0.0,140.1,145.0,73.0,18.0,51.0,5.0,3.0,1.0,80.0,599.0,2248.0
340,2002.0,204.0,Chris Hammond,Braves,36.0,0.0,63.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2002.0,Chris Hammond,Braves,36.0,204.0,7.0,2.0,0.95,8.0,1.8,63.0,0.0,0.0,0.0,0.0,2.0,76.0,53.0,15.0,1.0,31.0,9.0,1.0,0.0,63.0,311.0,1124.0
341,2002.0,204.0,Javy Lopez,Braves,31.0,204.0,109.0,385.0,347.0,0.233,81.0,55.0,15.0,0.0,11.0,31.0,52.0,26.0,8.0,63.0,8.0,0.0,1.0,1356.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,0.0,200.6,Casey Fossum,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Casey Fossum,Red Sox,24.0,200.6,5.0,4.0,3.46,41.0,1.8,43.0,12.0,0.0,0.0,1.0,0.0,106.2,113.0,56.0,12.0,30.0,0.0,4.0,0.0,101.0,461.0,1809.0
343,2002.0,200.0,Dave Berg,Blue Jays,31.0,200.0,109.0,414.0,374.0,0.27,101.0,69.0,26.0,2.0,4.0,42.0,39.0,26.0,1.0,57.0,5.0,0.0,2.0,1595.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,2002.0,199.59999999999997,John Thomson,- - -,28.0,2.0,30.0,62.0,52.0,0.212,11.0,11.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,19.0,0.0,0.0,0.0,204.0,2002.0,John Thomson,- - -,28.0,197.59999999999997,9.0,14.0,4.71,95.0,2.3,30.0,30.0,0.0,0.0,0.0,0.0,181.2,201.0,116.0,28.0,44.0,9.0,2.0,0.0,107.0,800.0,2953.0
345,0.0,198.29999999999995,John Lackey,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,John Lackey,Angels,23.0,198.29999999999995,9.0,4.0,3.66,44.0,1.9,18.0,18.0,1.0,0.0,0.0,0.0,108.1,113.0,52.0,10.0,33.0,0.0,4.0,2.0,69.0,465.0,1774.0
346,2002.0,198.0,Mike Bordick,Orioles,36.0,198.0,117.0,413.0,367.0,0.232,85.0,55.0,19.0,3.0,8.0,37.0,36.0,35.0,0.0,63.0,3.0,7.0,4.0,1655.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,2002.0,198.0,Ted Lilly,- - -,26.0,-2.0,22.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.0,2002.0,Ted Lilly,- - -,26.0,200.0,5.0,7.0,3.69,41.0,1.3,22.0,16.0,2.0,1.0,0.0,0.0,100.0,80.0,43.0,15.0,31.0,3.0,6.0,1.0,77.0,413.0,1536.0
348,2002.0,196.6,Vladimir Nunez,Marlins,27.0,-3.0,77.0,5.0,5.0,0.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,24.0,2002.0,Vladimir Nunez,Marlins,27.0,199.6,6.0,5.0,3.41,37.0,0.9,77.0,0.0,0.0,0.0,20.0,8.0,97.2,80.0,38.0,8.0,37.0,1.0,0.0,0.0,73.0,404.0,1586.0
349,2002.0,196.0,Rey Sanchez,Red Sox,34.0,196.0,107.0,386.0,357.0,0.28600000000000003,102.0,86.0,12.0,3.0,1.0,46.0,38.0,17.0,1.0,31.0,2.0,2.0,2.0,1202.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,0.0,194.0,Mariano Rivera,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Mariano Rivera,Yankees,32.0,194.0,1.0,4.0,2.74,14.0,1.4,45.0,0.0,0.0,0.0,28.0,4.0,46.0,35.0,16.0,3.0,11.0,2.0,2.0,1.0,41.0,187.0,719.0
351,2002.0,193.0,Julio Franco,Braves,43.0,193.0,125.0,383.0,338.0,0.284,96.0,76.0,13.0,1.0,6.0,51.0,30.0,39.0,3.0,75.0,1.0,5.0,1.0,1546.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,2002.0,192.0,Karim Garcia,- - -,26.0,192.0,53.0,210.0,202.0,0.297,60.0,36.0,8.0,0.0,16.0,30.0,52.0,6.0,0.0,41.0,0.0,0.0,3.0,678.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,2002.0,190.29999999999995,Denny Stark,Rockies,27.0,4.0,33.0,45.0,41.0,0.171,7.0,3.0,3.0,0.0,1.0,4.0,4.0,0.0,0.0,19.0,0.0,0.0,0.0,154.0,2002.0,Denny Stark,Rockies,27.0,186.29999999999995,11.0,4.0,4.0,57.0,-0.5,32.0,20.0,0.0,0.0,0.0,1.0,128.1,108.0,69.0,25.0,64.0,4.0,5.0,0.0,64.0,554.0,2102.0
354,2002.0,190.0,Jeff Suppan,Royals,27.0,0.0,33.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,11.0,2002.0,Jeff Suppan,Royals,27.0,190.0,9.0,16.0,5.32,123.0,1.3,33.0,33.0,3.0,1.0,0.0,0.0,208.0,229.0,134.0,32.0,68.0,3.0,7.0,1.0,109.0,912.0,3446.0
355,2002.0,189.29999999999995,Steve Karsay,Yankees,30.0,-1.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2002.0,Steve Karsay,Yankees,30.0,190.29999999999995,6.0,4.0,3.26,32.0,1.1,78.0,0.0,0.0,0.0,12.0,4.0,88.1,87.0,33.0,7.0,30.0,14.0,2.0,0.0,65.0,379.0,1343.0
356,2002.0,189.0,Carlos Febles,Royals,26.0,189.0,119.0,404.0,351.0,0.245,86.0,62.0,16.0,4.0,4.0,44.0,26.0,41.0,0.0,63.0,7.0,16.0,5.0,1550.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,2002.0,189.0,Geronimo Gil,Orioles,26.0,189.0,125.0,450.0,422.0,0.232,98.0,67.0,19.0,0.0,12.0,33.0,45.0,21.0,1.0,88.0,1.0,2.0,2.0,1617.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,0.0,188.29999999999995,LaTroy Hawkins,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,LaTroy Hawkins,Twins,29.0,188.29999999999995,6.0,0.0,2.13,19.0,1.6,65.0,0.0,0.0,0.0,0.0,3.0,80.1,63.0,23.0,5.0,15.0,1.0,0.0,0.0,63.0,310.0,1193.0
359,2002.0,188.0,Damian Miller,Diamondbacks,32.0,188.0,101.0,340.0,297.0,0.249,74.0,41.0,22.0,0.0,11.0,40.0,42.0,38.0,5.0,88.0,3.0,0.0,0.0,1368.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,2002.0,188.0,Luis Rivas,Twins,22.0,188.0,93.0,346.0,316.0,0.256,81.0,50.0,23.0,4.0,4.0,46.0,35.0,19.0,2.0,51.0,3.0,9.0,4.0,1233.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,2002.0,188.0,Jose Macias,- - -,30.0,188.0,123.0,373.0,338.0,0.249,84.0,55.0,21.0,1.0,7.0,43.0,39.0,21.0,0.0,57.0,2.0,8.0,8.0,1322.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,2002.0,187.0,Andy Benes,Cardinals,34.0,10.0,19.0,37.0,34.0,0.206,7.0,5.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,9.0,0.0,0.0,0.0,119.0,2002.0,Andy Benes,Cardinals,34.0,177.0,5.0,4.0,2.78,30.0,0.7,18.0,17.0,1.0,0.0,0.0,0.0,97.0,80.0,39.0,10.0,51.0,3.0,5.0,0.0,64.0,417.0,1656.0
363,0.0,187.0,J.C. Romero,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,J.C. Romero,Twins,26.0,187.0,9.0,2.0,1.89,17.0,1.6,81.0,0.0,0.0,0.0,1.0,4.0,81.0,62.0,17.0,3.0,36.0,4.0,4.0,0.0,76.0,332.0,1242.0
364,0.0,186.29999999999995,Brad Radke,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Brad Radke,Twins,29.0,186.29999999999995,9.0,5.0,4.72,62.0,2.1,21.0,21.0,2.0,1.0,0.0,0.0,118.1,124.0,64.0,12.0,20.0,0.0,7.0,0.0,62.0,490.0,1729.0
365,2002.0,186.0,Jose Offerman,- - -,33.0,186.0,101.0,326.0,284.0,0.232,66.0,48.0,12.0,1.0,5.0,48.0,31.0,37.0,0.0,38.0,1.0,9.0,6.0,1276.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,0.0,185.6,Arthur Rhodes,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Arthur Rhodes,Mariners,32.0,185.6,10.0,4.0,2.33,18.0,2.9,66.0,0.0,0.0,0.0,2.0,5.0,69.2,45.0,18.0,4.0,13.0,1.0,0.0,0.0,81.0,257.0,1042.0
367,2002.0,185.0,Cesar Izturis,Dodgers,22.0,185.0,135.0,468.0,439.0,0.232,102.0,75.0,24.0,2.0,1.0,43.0,31.0,14.0,1.0,39.0,0.0,7.0,7.0,1456.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,2002.0,184.6,Joe Borowski,Cubs,31.0,-2.0,73.0,7.0,7.0,0.28600000000000003,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,2002.0,Joe Borowski,Cubs,31.0,186.6,4.0,4.0,2.73,29.0,1.4,73.0,0.0,0.0,0.0,2.0,4.0,95.2,84.0,31.0,10.0,29.0,6.0,1.0,0.0,97.0,391.0,1620.0
369,2002.0,184.0,Alex Cora,Dodgers,26.0,184.0,115.0,293.0,258.0,0.29100000000000004,75.0,52.0,14.0,4.0,5.0,37.0,28.0,26.0,4.0,38.0,7.0,7.0,2.0,1128.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,2002.0,184.0,Julio Lugo,Astros,26.0,184.0,88.0,358.0,322.0,0.261,84.0,60.0,15.0,1.0,8.0,45.0,35.0,28.0,3.0,74.0,2.0,9.0,3.0,1455.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,2002.0,183.3,Damaso Marte,White Sox,27.0,-1.0,69.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2002.0,Damaso Marte,White Sox,27.0,184.3,1.0,1.0,2.83,19.0,1.6,68.0,0.0,0.0,0.0,10.0,2.0,60.1,44.0,19.0,5.0,18.0,2.0,4.0,1.0,72.0,240.0,978.0
372,2002.0,183.29999999999995,Denny Neagle,Rockies,33.0,11.0,35.0,50.0,45.0,0.267,12.0,8.0,4.0,0.0,0.0,5.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,136.0,2002.0,Denny Neagle,Rockies,33.0,172.29999999999995,8.0,11.0,5.26,96.0,1.5,35.0,28.0,1.0,0.0,0.0,0.0,164.1,170.0,101.0,26.0,63.0,5.0,10.0,1.0,111.0,724.0,2686.0
373,2002.0,183.0,Tyler Houston,- - -,31.0,183.0,111.0,345.0,320.0,0.281,90.0,60.0,20.0,3.0,7.0,34.0,40.0,16.0,3.0,62.0,4.0,1.0,0.0,1148.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,2002.0,182.0,Royce Clayton,White Sox,32.0,182.0,112.0,376.0,342.0,0.251,86.0,63.0,14.0,2.0,7.0,51.0,35.0,20.0,0.0,67.0,3.0,5.0,1.0,1298.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,2002.0,180.0,Tony Fiore,Twins,30.0,-1.0,48.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,2002.0,Tony Fiore,Twins,30.0,181.0,10.0,3.0,3.16,32.0,0.1,48.0,2.0,0.0,0.0,0.0,0.0,91.0,74.0,32.0,10.0,43.0,4.0,5.0,0.0,55.0,385.0,1421.0
376,2002.0,180.0,Mark Loretta,- - -,30.0,180.0,107.0,329.0,283.0,0.304,86.0,64.0,18.0,0.0,4.0,33.0,27.0,32.0,1.0,37.0,5.0,1.0,1.0,1278.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,2002.0,180.0,Tom Lampkin,Padres,38.0,180.0,104.0,327.0,281.0,0.217,61.0,40.0,10.0,1.0,10.0,32.0,37.0,38.0,7.0,59.0,3.0,4.0,2.0,1245.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,2002.0,179.0,Matt Williams,Diamondbacks,36.0,179.0,60.0,238.0,215.0,0.26,56.0,35.0,7.0,2.0,12.0,29.0,40.0,21.0,1.0,41.0,0.0,3.0,1.0,855.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
379,2002.0,179.0,Greg Colbrunn,Diamondbacks,32.0,179.0,72.0,185.0,171.0,0.333,57.0,29.0,16.0,2.0,10.0,30.0,27.0,13.0,1.0,19.0,0.0,0.0,0.0,681.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,0.0,178.60000000000005,Juan Acevedo,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Juan Acevedo,Tigers,32.0,178.60000000000005,1.0,5.0,2.65,22.0,0.9,65.0,0.0,0.0,0.0,28.0,7.0,74.2,68.0,33.0,4.0,23.0,3.0,5.0,0.0,43.0,314.0,1093.0
381,0.0,178.0,Scott Williamson,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Scott Williamson,Reds,26.0,178.0,3.0,4.0,2.92,24.0,1.4,63.0,0.0,0.0,0.0,8.0,4.0,74.0,46.0,27.0,5.0,36.0,5.0,2.0,1.0,84.0,299.0,1179.0
382,2002.0,178.0,Juan Gonzalez,Rangers,32.0,178.0,70.0,296.0,277.0,0.282,78.0,48.0,21.0,1.0,8.0,38.0,35.0,17.0,1.0,56.0,1.0,2.0,0.0,1053.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,2002.0,178.0,Chuck Knoblauch,Royals,33.0,178.0,80.0,336.0,300.0,0.21,63.0,48.0,9.0,0.0,6.0,41.0,22.0,28.0,1.0,32.0,4.0,19.0,3.0,1349.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,2002.0,177.0,Ricky Gutierrez,Indians,32.0,177.0,94.0,384.0,353.0,0.275,97.0,80.0,13.0,0.0,4.0,38.0,38.0,20.0,0.0,48.0,7.0,0.0,1.0,1332.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
385,0.0,176.60000000000005,Antonio Osuna,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2002.0,Antonio Osuna,White Sox,29.0,176.60000000000005,8.0,2.0,3.86,29.0,2.0,59.0,0.0,0.0,0.0,11.0,3.0,67.2,64.0,32.0,1.0,28.0,4.0,4.0,1.0,66.0,296.0,1224.0
386,2002.0,176.60000000000005,Keith Foulke,White Sox,29.0,0.0,65.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2002.0,Keith Foulke,White Sox,29.0,176.60000000000005,2.0,4.0,2.9,25.0,1.3,65.0,0.0,0.0,0.0,11.0,3.0,77.2,65.0,26.0,7.0,13.0,2.0,2.0,0.0,58.0,306.0,1134.0
387,2002.0,176.6,Josh Beckett,Marlins,22.0,-19.0,23.0,36.0,31.0,0.032,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,140.0,2002.0,Josh Beckett,Marlins,22.0,195.6,6.0,7.0,4.1,49.0,1.9,23.0,21.0,0.0,0.0,0.0,0.0,107.2,93.0,56.0,13.0,44.0,2.0,1.0,0.0,113.0,454.0,1787.0
388,2002.0,176.29999999999995,Chris Reitsma,Reds,24.0,-6.0,32.0,38.0,30.0,0.1,3.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,120.0,2002.0,Chris Reitsma,Reds,24.0,182.29999999999995,6.0,12.0,3.64,56.0,1.2,32.0,21.0,1.0,1.0,0.0,0.0,138.1,144.0,73.0,17.0,45.0,5.0,5.0,0.0,84.0,598.0,2117.0
389,2002.0,176.0,Jason LaRue,Reds,28.0,176.0,113.0,397.0,353.0,0.249,88.0,58.0,17.0,1.0,12.0,42.0,52.0,27.0,6.0,117.0,13.0,1.0,2.0,1448.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,2002.0,175.0,John Mabry,- - -,31.0,175.0,110.0,234.0,214.0,0.276,59.0,34.0,13.0,1.0,11.0,28.0,43.0,15.0,2.0,42.0,1.0,1.0,1.0,869.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,2002.0,175.0,Brian Anderson,Diamondbacks,30.0,1.0,37.0,49.0,43.0,0.116,5.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,1.0,0.0,0.0,130.0,2002.0,Brian Anderson,Diamondbacks,30.0,174.0,6.0,11.0,4.79,83.0,1.6,35.0,24.0,0.0,0.0,0.0,0.0,156.0,174.0,86.0,23.0,32.0,3.0,1.0,5.0,81.0,659.0,2325.0
392,2002.0,174.0,Braden Looper,Marlins,27.0,0.0,78.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2002.0,Braden Looper,Marlins,27.0,174.0,2.0,5.0,3.14,30.0,0.5,78.0,0.0,0.0,0.0,13.0,3.0,86.0,73.0,31.0,8.0,28.0,3.0,1.0,0.0,55.0,349.0,1427.0
393,2002.0,173.6,Jeff D'Amico,Mets,26.0,-14.0,29.0,44.0,37.0,0.108,4.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,153.0,2002.0,Jeff D'Amico,Mets,26.0,187.6,6.0,10.0,4.94,80.0,1.5,29.0,22.0,1.0,1.0,0.0,0.0,145.2,152.0,84.0,20.0,37.0,8.0,3.0,0.0,101.0,621.0,2313.0
394,2002.0,173.0,Orlando Palmeiro,Angels,33.0,173.0,110.0,300.0,263.0,0.3,79.0,66.0,12.0,1.0,0.0,35.0,31.0,30.0,1.0,22.0,0.0,7.0,2.0,1309.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
395,2002.0,172.29999999999995,Brad Penny,Marlins,24.0,-2.0,24.0,49.0,48.0,0.16699999999999998,8.0,6.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,144.0,2002.0,Brad Penny,Marlins,24.0,174.29999999999995,8.0,7.0,4.66,67.0,1.0,24.0,24.0,1.0,1.0,0.0,0.0,129.1,148.0,76.0,18.0,50.0,7.0,1.0,0.0,93.0,574.0,2091.0
396,2002.0,172.0,Sandy Alomar Jr.,- - -,36.0,172.0,89.0,296.0,283.0,0.279,79.0,57.0,14.0,1.0,7.0,29.0,37.0,9.0,0.0,33.0,1.0,0.0,0.0,1007.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
